Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_causa_vianant,Numero_morts,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2016S001806    ,5,Sarrià-Sant Gervasi,23,Sarrià,701267,Dalt (Besòs),750000,Dilluns,Dl,Laboral,2016,3,Març,7,8,Matí,No és causa del  vianant,0,1,0,1,2,426398.25,4584288.72,2.118311,41.404923
2016S004155    ,5,Sarrià-Sant Gervasi,23,Sarrià,701267,Dalt (Besòs),0008S0000,Dilluns,Dl,Laboral,2016,5,Maig,30,17,Tarda,No és causa del  vianant,0,1,0,1,3,426457.67,4584324.4,2.119013,41.405253
2016S006167    ,5,Sarrià-Sant Gervasi,23,Sarrià,701268,Dalt (Llobregat),780000,Diumenge,Dg,Laboral,2016,8,Agost,7,19,Tarda,No és causa del  vianant,0,2,0,2,3,426647.54,4584456.47,2.12127,41.406459
2016S001222    ,5,Sarrià-Sant Gervasi,23,Sarrià,211902,Mimoses,0012 0012,Dimarts,Dm,Laboral,2016,2,Febrer,16,19,Tarda,No és causa del  vianant,0,1,0,1,2,426521.84,4583678.83,2.119857,41.39944
2016S001988    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,11903,Alt de Gironella,0024 0024,Dissabte,Ds,Laboral,2016,3,Març,12,8,Matí,No és causa del  vianant,0,1,0,1,2,427452.88,4583216.68,2.131048,41.395364
2016S000506    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,28000,Augusta,0261 0263,Dijous,Dj,Laboral,2016,1,Gener,21,13,Matí,No és causa del  vianant,0,1,0,1,4,427533.12,4583469.53,2.131987,41.39765
2016S002521    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,16907,Anglí,0010 0010,Dissabte,Ds,Laboral,2016,4,Abril,2,18,Tarda,No és causa del  vianant,0,0,0,0,2,427137.11,4583616.29,2.127233,41.398938
2016S004555    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,16907,Anglí,0010 0010,Dissabte,Ds,Laboral,2016,6,Juny,11,0,Nit,No és causa del  vianant,0,1,0,1,2,427137.11,4583616.29,2.127233,41.398938
2016S006852    ,5,Sarrià-Sant Gervasi,23,Sarrià,120308,Francesc Carbonell,0029 0029,Divendres,Dv,Laboral,2016,9,Setembre,9,11,Matí,No és causa del  vianant,0,1,0,1,2,427048.09,4582997.04,2.126243,41.393355
2016S003768    ,5,Sarrià-Sant Gervasi,23,Sarrià,38900,Benet Mateu,0044 0044,Dimarts,Dm,Laboral,2016,5,Maig,17,10,Matí,No és causa del  vianant,0,1,0,1,1,427058.97,4583031.81,2.126358,41.393662
2016S001372    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,16907,Anglí,0039 0039,Dilluns,Dl,Laboral,2016,2,Febrer,22,7,Matí,No és causa del  vianant,0,2,0,2,2,426956.39,4583841.25,2.12504,41.400948
2016S003951    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,28000,Augusta,0314 0316,Dilluns,Dl,Laboral,2016,5,Maig,23,12,Matí,No és causa del  vianant,0,1,0,1,2,427074.78,4583526.03,2.12649,41.398122
2016S006866    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,28000,Augusta,0336 0336,Divendres,Dv,Laboral,2016,9,Setembre,9,19,Tarda,No és causa del  vianant,0,2,0,2,2,426886.4,4583717.05,2.124218,41.399825
2016S005613    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0069X0069X,Dissabte,Ds,Laboral,2016,7,Juliol,16,7,Matí,No és causa del  vianant,0,1,0,1,1,427584.23,4583447.46,2.1326,41.397456
2016S002683    ,5,Sarrià-Sant Gervasi,23,Sarrià,193108,Manuel Girona,0077 0077,Divendres,Dv,Laboral,2016,4,Abril,8,20,Tarda,No és causa del  vianant,0,1,0,1,2,427289.78,4582899.77,2.129137,41.392494
2016S006796    ,5,Sarrià-Sant Gervasi,23,Sarrià,305201,Sant Joan Bosco,0047 0049,Dimecres,Dc,Laboral,2016,9,Setembre,7,13,Matí,Creuar per fora pas de vianants,0,1,1,2,1,427133.67,4583124.94,2.127244,41.394506
2016S000466    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,345308,Tres Torres,0019 0019,Dimecres,Dc,Laboral,2016,1,Gener,20,9,Matí,No és causa del  vianant,0,1,0,1,2,427545.72,4583220.52,2.13216,41.395408
2016S003969    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,44709,Bonanova,0067 0067,Dimarts,Dm,Laboral,2016,5,Maig,24,10,Matí,No és causa del  vianant,0,1,0,1,2,427108.27,4584047.05,2.126834,41.402817
2016S005703    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,44709,Bonanova,0067 0067,Dimecres,Dc,Laboral,2016,7,Juliol,20,14,Tarda,No és causa del  vianant,0,1,0,1,2,427108.27,4584047.05,2.126834,41.402817
2016S003103    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,16204,Àngel Guimerà,0001 0001,Dissabte,Ds,Laboral,2016,4,Abril,23,21,Tarda,No és causa del  vianant,0,1,0,1,1,427666.92,4583192.59,2.133611,41.395167
2016S003105    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0077 0077,Diumenge,Dg,Laboral,2016,4,Abril,24,11,Matí,No és causa del  vianant,0,0,1,1,2,427612.66,4583530.96,2.132925,41.398206
2016S002323    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0077 0077,Dijous,Dj,Laboral,2016,3,Març,24,23,Nit,No és causa del  vianant,0,1,0,1,1,427612.66,4583530.96,2.132925,41.398206
2016S003213    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0047 0047,Dijous,Dj,Laboral,2016,4,Abril,28,5,Nit,No és causa del  vianant,0,1,0,1,1,427664.11,4583184.35,2.133588,41.395095
2016S003414    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,273706,Rafael Batlle,0019 0019,Dimecres,Dc,Laboral,2016,5,Maig,4,16,Tarda,No és causa del  vianant,0,1,0,1,2,427117.98,4583300.26,2.127031,41.39609
2016S010077    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,700785,Can Ràbia,0014 0014,Dijous,Dj,Laboral,2016,12,Desembre,29,16,Tarda,No és causa del  vianant,0,5,0,5,2,427689.77,4583058.65,2.133902,41.393962
2016S007977    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,97308,Dalmases,0046 0046,Dijous,Dj,Laboral,2016,10,Octubre,20,12,Matí,No és causa del  vianant,0,1,0,1,2,427183.29,4583985.32,2.127738,41.402266
2016S008930    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,97308,Dalmases,0046 0046,Diumenge,Dg,Laboral,2016,11,Novembre,20,17,Tarda,No és causa del  vianant,0,1,0,1,2,427183.29,4583985.32,2.127738,41.402266
2016S001853    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,162909,Iradier,0045 0045,Dimarts,Dm,Laboral,2016,3,Març,8,14,Tarda,No és causa del  vianant,0,2,0,2,2,426755.01,4584545.26,2.122551,41.40727
2016S001485    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,167301,Jesús i Maria,0001 0001,Dijous,Dj,Laboral,2016,2,Febrer,25,13,Matí,No és causa del  vianant,0,1,0,1,2,427613.34,4584810.62,2.132783,41.409735
2016S008337    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,55705,Calvó,0001 0002,Dimarts,Dm,Laboral,2016,11,Novembre,1,16,Tarda,No és causa del  vianant,0,1,0,1,2,427475.08,4584926.45,2.131118,41.410767
2016S000495    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701267,Dalt (Besòs),850000,Dijous,Dj,Laboral,2016,1,Gener,21,8,Matí,No és causa del  vianant,0,1,0,1,2,427128.56,4584966.81,2.126962,41.411096
2016S002064    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,200305,Marquesa de Vilallonga,0039 0039,Dimarts,Dm,Laboral,2016,3,Març,15,15,Tarda,No és causa del  vianant,0,1,0,1,2,427004.97,4584525.16,2.125532,41.407113
2016S005997    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701629,Isaac Newton,0002 0002,Dissabte,Ds,Laboral,2016,7,Juliol,30,17,Tarda,No és causa del  vianant,0,2,0,2,2,427097.51,4584894.88,2.1266,41.410445
2016S003672    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701629,Isaac Newton,0005X0005X,Divendres,Dv,Laboral,2016,5,Maig,13,8,Matí,No és causa del  vianant,0,2,0,2,2,427240.74,4585079.84,2.128289,41.412124
2016S007349    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2403,Adrià Margarit,0042 0042,Dimarts,Dm,Laboral,2016,9,Setembre,27,18,Tarda,No és causa del  vianant,0,0,2,2,2,427618.55,4585390.12,2.132774,41.414959
2016S006873    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,302000,Sant Gervasi,0063 0063,Dissabte,Ds,Laboral,2016,9,Setembre,10,2,Nit,Altres,0,1,0,1,1,428062.4,4585008.74,2.138131,41.411558
2016S001459    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,44709,Bonanova,0062 0062,Dimecres,Dc,Laboral,2016,2,Febrer,24,15,Tarda,No és causa del  vianant,0,4,0,4,2,427090.84,4584061.7,2.126617,41.402942
2016S009815    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,287405,Román Macaya,0002 0006,Dimarts,Dm,Laboral,2016,12,Desembre,20,18,Tarda,No és causa del  vianant,0,1,0,1,2,427758.95,4585180.84,2.134474,41.41308
2016S009661    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,302203,Sant Gervasi de Cassoles,0083 0083,Divendres,Dv,Laboral,2016,12,Desembre,16,10,Matí,No és causa del  vianant,0,1,0,1,2,427875.6,4584384.59,2.135969,41.405922
2016S007255    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,302000,Sant Gervasi,0016 0020,Divendres,Dv,Laboral,2016,9,Setembre,23,9,Matí,No és causa del  vianant,0,2,0,2,2,427750.01,4584665.98,2.13444,41.408441
2016S009643    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,32700,Balmes,0403 0407,Dijous,Dj,Laboral,2016,12,Desembre,15,19,Tarda,No és causa del  vianant,0,3,0,3,5,428074.41,4584503.58,2.138335,41.407011
2016S004662    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,128503,Folgueroles,0028 0028,Dimecres,Dc,Laboral,2016,6,Juny,15,15,Tarda,No és causa del  vianant,0,1,0,1,2,427924.27,4584588.06,2.13653,41.407763
2016S001671    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,167301,Jesús i Maria,0004 0004,Dimecres,Dc,Laboral,2016,3,Març,2,13,Matí,No és causa del  vianant,0,1,0,1,2,427690.91,4584755.21,2.133711,41.409246
2016S009043    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701267,Dalt (Besòs),920000,Dijous,Dj,Laboral,2016,11,Novembre,24,19,Tarda,No és causa del  vianant,0,1,0,1,2,427700.96,4585357.3,2.133759,41.414669
2016S001782    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701629,Isaac Newton,0007X0007X,Dissabte,Ds,Laboral,2016,3,Març,5,15,Tarda,No és causa del  vianant,0,2,0,2,1,427359.42,4585194.31,2.129698,41.41317
2016S009915    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,143904,General Mitre,0169 0171,Divendres,Dv,Laboral,2016,12,Desembre,23,7,Matí,No és causa del  vianant,0,1,0,1,2,428210.5,4584196.73,2.139998,41.404258
2016S004318    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701629,Isaac Newton,0030U0030U,Divendres,Dv,Laboral,2016,6,Juny,3,14,Tarda,No és causa del  vianant,0,2,0,2,3,427498.63,4585262.95,2.131353,41.413795
2016S001330    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701629,Isaac Newton,0040U0040U,Divendres,Dv,Laboral,2016,2,Febrer,19,21,Tarda,No és causa del  vianant,0,2,0,2,1,427661.77,4585316.98,2.133297,41.414296
2016S007737    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,57201,Camp,0039 0041,Dimarts,Dm,Laboral,2016,10,Octubre,11,13,Matí,No és causa del  vianant,0,1,0,1,2,427930.27,4584053.56,2.136666,41.402945
2016S001739    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,123408,Lesseps,0030 0030,Divendres,Dv,Laboral,2016,3,Març,4,11,Matí,No és causa del  vianant,0,1,0,1,1,429011.16,4584399.41,2.149556,41.406158
2016S000917    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,123408,Lesseps,0030 0030,Dijous,Dj,Laboral,2016,2,Febrer,4,19,Tarda,No és causa del  vianant,0,1,0,1,2,429011.16,4584399.41,2.149556,41.406158
2016S004466    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,123408,Lesseps,0033 0033,Dimecres,Dc,Laboral,2016,6,Juny,8,16,Tarda,No és causa del  vianant,0,0,0,0,2,429031.15,4584374.2,2.149799,41.405934
2016S004114    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,143904,General Mitre,0230 0230,Diumenge,Dg,Laboral,2016,5,Maig,29,8,Matí,No és causa del  vianant,0,0,0,0,1,428899.96,4584346.09,2.148223,41.405671
2016S002918    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,28000,Augusta,0104 0104,Diumenge,Dg,Laboral,2016,4,Abril,17,19,Tarda,No és causa del  vianant,0,0,0,0,3,428992.14,4583854.9,2.149393,41.401248
2016S003457    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,143904,General Mitre,0214 0214,Dijous,Dj,Laboral,2016,5,Maig,5,13,Matí,No és causa del  vianant,0,7,0,7,2,428742.56,4584337.95,2.146346,41.405576
2016S000870    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,143904,General Mitre,0222 0222,Dimecres,Dc,Laboral,2016,2,Febrer,3,8,Matí,No és causa del  vianant,0,1,0,1,2,428807.44,4584342.31,2.147123,41.405626
2016S000190    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,143904,General Mitre,0228 0228,Dissabte,Ds,Laboral,2016,1,Gener,9,18,Tarda,No és causa del  vianant,0,1,0,1,2,428852.45,4584342.27,2.147661,41.40563
2016S003520    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,179708,Lincoln,0030 0030,Dissabte,Ds,Laboral,2016,5,Maig,7,4,Nit,No és causa del  vianant,0,1,0,1,2,428928.65,4583869.35,2.148626,41.401377
2016S004943    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,143904,General Mitre,0115 0115,Dijous,Dj,Laboral,2016,6,Juny,23,8,Matí,No és causa del  vianant,1,0,0,1,2,427883.37,4583898.07,2.136122,41.401545
2016S003671    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,223606,Muntaner,0561 0561,Divendres,Dv,Laboral,2016,5,Maig,13,9,Matí,No és causa del  vianant,0,1,0,1,1,427774.44,4584329.98,2.134767,41.405417
2016S003346    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,267000,Príncep d'Astúries,0023 0027,Dilluns,Dl,Laboral,2016,5,Maig,2,18,Tarda,No és causa del  vianant,0,1,0,1,1,429035.9,4584040.71,2.149886,41.402927
2016S008010    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,279600,República Argentina,0045 0045,Divendres,Dv,Laboral,2016,10,Octubre,21,11,Matí,Transitar a peu per la calçada,0,1,0,1,1,428788.05,4584698.17,2.146854,41.408831
2016S002221    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,143904,General Mitre,0225 0225,Diumenge,Dg,Laboral,2016,3,Març,20,14,Tarda,No és causa del  vianant,0,1,0,1,2,428637.05,4584355.2,2.145088,41.405728
2016S005748    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,156407,Homer,0002U0002U,Dijous,Dj,Laboral,2016,7,Juliol,21,19,Tarda,No és causa del  vianant,0,1,0,1,2,428855.38,4584387.54,2.147692,41.406036
2016S010056    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,41303,Bertran,0117 0117,Dimecres,Dc,Laboral,2016,12,Desembre,28,14,Tarda,No és causa del  vianant,0,1,0,1,2,428185.86,4584786.42,2.139629,41.40957
2016S000998    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,181200,Lucà,0001B0001B,Diumenge,Dg,Laboral,2016,2,Febrer,7,22,Nit,No és causa del  vianant,0,1,0,1,2,428182.18,4584918.14,2.139578,41.410759
2016S000669    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,279600,República Argentina,0245 0245,Dimecres,Dc,Laboral,2016,1,Gener,27,9,Matí,No és causa del  vianant,0,1,0,1,2,428182.12,4585120.65,2.139554,41.412578
2016S005453    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,115206,Espinoi,0006 0006,Dimarts,Dm,Laboral,2016,7,Juliol,12,8,Matí,No és causa del  vianant,0,1,0,1,3,428273.55,4584892.03,2.140669,41.410533
2016S010067    ,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",353769,Vallvidrera al Tibidabo,0031 0031,Dimecres,Dc,Laboral,2016,12,Desembre,28,18,Tarda,No és causa del  vianant,0,0,0,0,1,426243.32,4585814.3,2.116271,41.418653
2016S008123    ,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",700059,Vallvidrera a les Planes,330000,Dimarts,Dm,Laboral,2016,10,Octubre,25,9,Matí,No és causa del  vianant,0,1,0,1,1,425220.65,4585658.56,2.10405,41.417153
2016S000076    ,6,Gràcia,28,Vallcarca i els Penitents,158107,Vallcarca,0010 0010,Dimarts,Dm,Laboral,2016,1,Gener,5,8,Matí,No és causa del  vianant,0,2,0,2,2,429004.53,4584631.67,2.149445,41.408247
2016S003042    ,6,Gràcia,28,Vallcarca i els Penitents,3009,Agramunt,0005 0005,Dijous,Dj,Laboral,2016,4,Abril,21,16,Tarda,No és causa del  vianant,0,1,0,1,2,428781.11,4584813.63,2.146756,41.409866
2016S008453    ,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",66701,Vallvidrera,0002 0002,Dissabte,Ds,Laboral,2016,11,Novembre,5,19,Tarda,No és causa del  vianant,0,1,0,1,2,425242.45,4585206.3,2.104369,41.413084
2016S001126    ,6,Gràcia,28,Vallcarca i els Penitents,158107,Vallcarca,0077 0079,Divendres,Dv,Laboral,2016,2,Febrer,12,10,Matí,No és causa del  vianant,0,2,0,2,2,428760.03,4584889.69,2.146496,41.410549
2016S005814    ,6,Gràcia,28,Vallcarca i els Penitents,148409,Sant Cugat,0001 0001,Diumenge,Dg,Laboral,2016,7,Juliol,24,11,Matí,No és causa del  vianant,0,1,0,1,2,428077.67,4585686.72,2.13823,41.417666
2016S005384    ,6,Gràcia,28,Vallcarca i els Penitents,148409,Sant Cugat,0034 0036,Dissabte,Ds,Laboral,2016,7,Juliol,9,11,Matí,No és causa del  vianant,0,1,0,1,1,428141.12,4585923.36,2.138968,41.419807
2016S010143    ,6,Gràcia,28,Vallcarca i els Penitents,158107,Vallcarca,0126 0126,Dissabte,Ds,Laboral,2016,12,Desembre,31,21,Tarda,No és causa del  vianant,0,1,0,1,2,428509.31,4585101.95,2.143468,41.412436
2016S005671    ,6,Gràcia,28,Vallcarca i els Penitents,158107,Vallcarca,0231 0231,Dimarts,Dm,Laboral,2016,7,Juliol,19,10,Matí,No és causa del  vianant,0,1,0,1,2,428281.55,4585878.51,2.140648,41.419414
2016S002071    ,6,Gràcia,28,Vallcarca i els Penitents,352507,Vall d'Hebron,0028 0028,Dimarts,Dm,Laboral,2016,3,Març,15,17,Tarda,No és causa del  vianant,0,1,0,1,1,428112.61,4585572.72,2.138662,41.416643
2016S000150    ,6,Gràcia,28,Vallcarca i els Penitents,116901,Esteve Terradas,0001 0003,Divendres,Dv,Laboral,2016,1,Gener,8,9,Matí,Desobeir el senyal del semàfor,0,1,0,1,1,428448.22,4585108.85,2.142737,41.412494
2016S009192    ,6,Gràcia,28,Vallcarca i els Penitents,352507,Vall d'Hebron,0001 0001,Dimecres,Dc,Laboral,2016,11,Novembre,30,6,Matí,No és causa del  vianant,0,1,0,1,2,427936.09,4585528.54,2.136562,41.416231
2016S000165    ,6,Gràcia,28,Vallcarca i els Penitents,147508,Gomis,0012U0012U,Divendres,Dv,Laboral,2016,1,Gener,8,15,Tarda,No és causa del  vianant,0,1,0,1,1,428467.84,4585029.11,2.142974,41.411784
2016S005770    ,6,Gràcia,28,Vallcarca i els Penitents,84306,Collserola,0026 0026,Divendres,Dv,Laboral,2016,7,Juliol,22,13,Matí,No és causa del  vianant,0,1,0,1,4,427820.71,4585629.71,2.135162,41.41713
2016S009946    ,6,Gràcia,28,Vallcarca i els Penitents,701267,Dalt (Besòs),970000,Divendres,Dv,Laboral,2016,12,Desembre,23,16,Tarda,No és causa del  vianant,0,2,0,2,4,428089.88,4585613.77,2.138382,41.41701
2016S001089    ,6,Gràcia,28,Vallcarca i els Penitents,701268,Dalt (Llobregat),0006S0000,Dijous,Dj,Laboral,2016,2,Febrer,11,9,Matí,No és causa del  vianant,0,1,0,1,2,428085.54,4585613.41,2.138334,41.417009
2016S007545    ,6,Gràcia,28,Vallcarca i els Penitents,701267,Dalt (Besòs),1000000,Dimecres,Dc,Laboral,2016,10,Octubre,5,7,Matí,No és causa del  vianant,0,1,0,1,2,428198.7,4585893,2.139653,41.419541
2016S004075    ,6,Gràcia,31,la Vila de Gràcia,310802,Sant Salvador,0123 0123,Divendres,Dv,Laboral,2016,5,Maig,27,12,Matí,No és causa del  vianant,0,1,0,1,1,429571.85,4584660.36,2.156225,41.408558
2016S004739    ,6,Gràcia,30,la Salut,365702,Mare de Déu de Montserrat,0001 0003,Divendres,Dv,Laboral,2016,6,Juny,17,12,Matí,No és causa del  vianant,0,1,0,1,1,429869.71,4585126.75,2.159736,41.412781
2016S005832    ,6,Gràcia,30,la Salut,344000,Dalt,0001 0001,Dilluns,Dl,Laboral,2016,7,Juliol,25,9,Matí,No és causa del  vianant,0,1,0,1,2,429114.54,4584611.01,2.150764,41.408076
2016S001462    ,6,Gràcia,30,la Salut,344000,Dalt,0001 0001,Dimecres,Dc,Laboral,2016,2,Febrer,24,18,Tarda,No és causa del  vianant,0,1,0,1,2,429114.54,4584611.01,2.150764,41.408076
2016S008140    ,6,Gràcia,30,la Salut,176608,Larrard,0004B0006,Dimarts,Dm,Laboral,2016,10,Octubre,25,15,Tarda,No és causa del  vianant,0,1,0,1,2,429554.63,4584909.14,2.155993,41.410799
2016S007635    ,6,Gràcia,30,la Salut,83609,Coll del Portell,0092 0094,Divendres,Dv,Laboral,2016,10,Octubre,7,10,Matí,No és causa del  vianant,0,0,0,0,1,429053.05,4585111.35,2.149975,41.412574
2016S009459    ,6,Gràcia,30,la Salut,344000,Dalt,0050 0050,Divendres,Dv,Laboral,2016,12,Desembre,9,9,Matí,No és causa del  vianant,0,1,0,1,2,429450.95,4584738.36,2.154769,41.40925
2016S006369    ,6,Gràcia,30,la Salut,320205,Santuari St Josep Muntanya,0018 0018,Dijous,Dj,Laboral,2016,8,Agost,18,9,Matí,No és causa del  vianant,0,0,0,0,1,429369.45,4584939.71,2.153776,41.411053
2016S000400    ,6,Gràcia,30,la Salut,366002,Mare de Déu de la Salut,0049U0049U,Diumenge,Dg,Laboral,2016,1,Gener,17,19,Tarda,No és causa del  vianant,0,2,0,2,2,429619.36,4584969.88,2.156764,41.411345
2016S005373    ,6,Gràcia,31,la Vila de Gràcia,344000,Dalt,0036 0036,Divendres,Dv,Laboral,2016,7,Juliol,8,21,Tarda,No és causa del  vianant,0,0,0,0,2,429350.47,4584692.09,2.153578,41.408827
2016S001661    ,6,Gràcia,31,la Vila de Gràcia,208001,Torrent de l'Olla,0193 0197,Dimecres,Dc,Laboral,2016,3,Març,2,8,Matí,Creuar per fora pas de vianants,0,1,0,1,1,429271.14,4584385.83,2.152668,41.406055
2016S009443    ,6,Gràcia,31,la Vila de Gràcia,340406,Torrent de les Flors,0109 0109,Dijous,Dj,Laboral,2016,12,Desembre,8,11,Matí,No és causa del  vianant,0,1,0,1,2,429718.03,4584637.89,2.157987,41.408364
2016S006234    ,6,Gràcia,31,la Vila de Gràcia,356803,Verdi,0183 0183,Dimecres,Dc,Laboral,2016,8,Agost,10,17,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,429281.24,4584593.89,2.152764,41.407929
2016S006845    ,6,Gràcia,31,la Vila de Gràcia,123408,Lesseps,0004 0005,Dijous,Dj,Laboral,2016,9,Setembre,8,20,Tarda,No és causa del  vianant,0,1,0,1,2,429058.79,4584403.38,2.150118,41.406198
2016S009238    ,6,Gràcia,31,la Vila de Gràcia,123408,Lesseps,0021X0021X,Dijous,Dj,Laboral,2016,12,Desembre,1,8,Matí,No és causa del  vianant,0,1,0,1,2,429025.06,4584480.99,2.149714,41.406889
2016S007130    ,6,Gràcia,31,la Vila de Gràcia,206403,Gran de Gràcia,0239 0239,Dilluns,Dl,Laboral,2016,9,Setembre,19,21,Tarda,No és causa del  vianant,0,1,0,1,2,429102.97,4584312.36,2.150655,41.405382
2016S005368    ,6,Gràcia,31,la Vila de Gràcia,148307,Gràcia,0112 0112,Divendres,Dv,Laboral,2016,7,Juliol,8,20,Tarda,No és causa del  vianant,0,1,0,1,2,429825.76,4583374.37,2.159413,41.396998
2016S001620    ,6,Gràcia,31,la Vila de Gràcia,206403,Gran de Gràcia,0072 0072,Dilluns,Dl,Laboral,2016,2,Febrer,29,17,Tarda,No és causa del  vianant,0,1,0,1,2,429511.54,4583692.99,2.15562,41.399834
2016S001973    ,6,Gràcia,31,la Vila de Gràcia,206403,Gran de Gràcia,0124 0124,Divendres,Dv,Laboral,2016,3,Març,11,17,Tarda,No és causa del  vianant,0,1,0,1,2,429360.31,4583863.85,2.153794,41.401361
2016S007756    ,6,Gràcia,31,la Vila de Gràcia,144601,Diagonal,0446 0448,Dimecres,Dc,Laboral,2016,10,Octubre,12,7,Matí,No és causa del  vianant,0,2,0,2,1,429758.73,4583325.46,2.158617,41.39655
2016S005683    ,6,Gràcia,31,la Vila de Gràcia,206403,Gran de Gràcia,9999 9999,Dimarts,Dm,Laboral,2016,7,Juliol,19,18,Tarda,No és causa del  vianant,0,1,0,1,2,429673.89,4583473.7,2.157584,41.397876
2016S006630    ,6,Gràcia,31,la Vila de Gràcia,90502,Còrsega,0321 0321,Dimecres,Dc,Laboral,2016,8,Agost,31,16,Tarda,No és causa del  vianant,0,1,0,1,2,429854.46,4583372.76,2.15976,41.396982
2016S008292    ,6,Gràcia,31,la Vila de Gràcia,326904,Sol,0006 0006,Diumenge,Dg,Laboral,2016,10,Octubre,30,16,Tarda,No és causa del  vianant,0,0,0,0,1,429632.36,4583897.78,2.157044,41.401691
